datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,conditions,icon
14-11-2022,28,18,23.2,27.6,18,23.1,14,58.4,0,0,16.6,343.1,1013.5,0.8,3.1,227.7,19.7,8,Clear,clear-day
15-11-2022,29,18.2,23.6,29.1,18.2,23.6,15.2,60.5,0,0,14.8,334.2,1012.6,4.5,2.8,223.8,19.2,8,Clear,clear-day
16-11-2022,29,18.4,23.6,28.6,18.4,23.6,15.5,62.3,0,0,13,351.8,1011.5,4.2,2.6,222.7,19.1,8,Clear,clear-day
17-11-2022,30,18.3,23.9,29.7,18.3,23.9,16.4,64.9,0,0,14.8,2.8,1011.4,0.8,2.6,220.3,19,8,Clear,clear-day
18-11-2022,29,19,23.5,28.8,19,23.5,15.5,62.6,0,0,22.3,344.5,1012.6,7.9,2.8,201.2,17.4,7,Clear,clear-day
19-11-2022,28,19,23.1,28,19,23.1,14.2,58.1,0,0,18.4,351.7,1012.3,38.4,3,206.3,17.9,7,Partially cloudy,partly-cloudy-day
20-11-2022,29,19,23.5,29.5,19,23.6,16.2,64.6,0,0,13,347.9,1011.1,44.1,2.7,200,17.2,7,Partially cloudy,partly-cloudy-day
21-11-2022,29,20,24.1,29.1,20,24.2,16.1,62.2,0,0,16.6,353,1010.6,39.3,3.2,204,17.6,7,Partially cloudy,partly-cloudy-day
22-11-2022,28.1,19,23.2,28,19,23.1,15.2,62.8,0,0,14.8,346.3,1011.3,9.5,3,217.2,18.9,8,Clear,clear-day
23-11-2022,28,18,22.7,27.8,18,22.6,14.7,63.2,0,0,14.8,342.7,1011.7,8.5,2.7,215,18.7,8,Clear,clear-day
24-11-2022,28,17.2,22.6,27.5,17.2,22.5,13.1,57.5,0,0,16.6,337,1011.9,3.9,2.7,216.9,18.9,8,Clear,clear-day
25-11-2022,28.1,18,22.8,28.3,18,22.9,14.9,61.9,0,0,16.6,343.8,1012.2,5,2.9,214.8,18.8,8,Clear,clear-day
26-11-2022,28,17.7,22.9,28,17.7,22.9,15.1,63.4,0,0,13,339.1,1010.7,2.9,2.8,213.3,18.6,8,Clear,clear-day
27-11-2022,28,17.4,22.7,28.3,17.4,22.7,15.6,66,0,0,7.6,340,1009,9,2.8,212,18.3,8,Clear,clear-day
28-11-2022,29,17.5,23,29.1,17.5,23,16,66.6,0,0,14.8,0.6,1010.2,2.1,2.9,208.6,17.9,8,Clear,clear-day
29-11-2022,29,19.9,24.1,29.1,19.9,24.2,16.7,64.7,0,0,14.8,357.5,1011.6,23.5,3.3,200.1,17.1,7,Partially cloudy,partly-cloudy-day
30-11-2022,30,22.2,25.5,30,22.2,25.7,17.3,61.5,0,0,14.8,340.8,1012.5,29.5,3.5,192.8,16.5,7,Partially cloudy,partly-cloudy-day
01-12-2022,29,20,24.2,29.3,20,24.3,16.5,63.3,0,0,52.4,330.3,1012.3,1.3,3.1,203.7,17.6,7,Clear,wind
02-12-2022,28,18.2,22.5,27.9,18.2,22.5,14.5,62.5,0,0,16.6,343.2,1012.2,0,2.7,209.5,18,8,Clear,clear-day
03-12-2022,27,17,21.9,27.1,17,21.9,13.3,60,0,0,14.8,344.8,1012.4,0,2.7,209.5,18,8,Clear,clear-day
04-12-2022,27,16.9,21.5,27,16.9,21.5,13.5,62.5,0,0,14.8,346.5,1012.7,0.6,2.4,211.3,18.3,8,Clear,clear-day
05-12-2022,27,16.8,21.6,27.5,16.8,21.6,14.7,65.8,0,0,16.6,342.4,1013.3,0.2,2.6,211.3,18.4,8,Clear,clear-day
06-12-2022,27,17,21.7,27.3,17,21.7,14.8,66.2,0,0,16.6,341.9,1012.4,2.3,2.6,207.3,17.8,8,Clear,clear-day
07-12-2022,26,17,21.2,26,17,21.2,13.9,64.6,0,0,14.8,340.3,1012.1,21.7,2.6,189.2,16.4,7,Partially cloudy,partly-cloudy-day
08-12-2022,26,16.9,20.6,26,16.9,20.6,14.5,68.9,0,0,13,348.2,1012.5,47.5,2.1,194.6,16.8,8,Partially cloudy,partly-cloudy-day
09-12-2022,26.3,16.4,21.2,26.3,16.4,21.2,15.5,71.1,0,0,14.8,4.7,1012.1,32.8,2.3,202.4,17.4,7,Partially cloudy,partly-cloudy-day
10-12-2022,27,18.5,22.6,27.3,18.5,22.6,16.2,68.6,0,0,18.4,359.3,1012.1,60.9,2.5,191.1,16.7,7,Partially cloudy,partly-cloudy-day
11-12-2022,28,18.9,23.3,28.3,18.9,23.3,15.8,64.7,0,0,11.2,341.5,1012.5,28.1,2.5,198.7,17.2,7,Partially cloudy,partly-cloudy-day
12-12-2022,28,17.1,22.3,28,17.1,22.4,15.8,68.2,0,0,7.6,350.9,1012.1,7.7,2.2,198.1,17.2,7,Clear,clear-day
13-12-2022,29,17.9,23.5,28.8,17.9,23.4,16,66.2,0,0,11.2,276.6,1012,2.4,2.2,194.6,16.9,7,Clear,clear-day
14-12-2022,27,18.7,22.5,27.3,18.7,22.6,15.5,66,0,0,16.6,352.6,1012.7,0.6,2.1,196.5,17,7,Clear,clear-day
15-12-2022,27,17,21.5,26.5,17,21.4,12.6,60.2,0,0,18.4,340.6,1012,1.6,2.7,198.6,17.3,7,Clear,clear-day
16-12-2022,25,16,19.9,25,16,19.9,10.1,55.6,0,0,22.3,339.6,1011.8,2.1,2.9,207.8,17.8,8,Clear,clear-day
17-12-2022,24.3,13.9,19.1,24.3,13.9,19.1,10.5,59.6,0,0,14.8,336.7,1012.8,6,2.4,207.2,17.8,8,Clear,clear-day
18-12-2022,26,15.1,20.3,26,15.1,20.3,15,72.5,0,0,11.2,330.2,1012.4,10.8,1.9,200.9,17.2,7,Clear,clear-day
19-12-2022,26,17.5,21.6,26,17.5,21.6,16.1,72.3,0,0,14.8,325.2,1011.4,20,2,196.2,16.9,7,Clear,clear-day
20-12-2022,26,16.6,21.1,26,16.6,21.1,15.5,71.9,0,0,14.8,346.5,1011.3,8.8,1.9,200.2,17.1,7,Clear,clear-day
21-12-2022,27,15.9,21,27.5,15.9,21,15.6,73,0,0,11.2,348.7,1012,9.7,1.7,198.8,17,7,Clear,clear-day
22-12-2022,27,15.5,21.2,27.7,15.5,21.2,15.5,71.3,0,0,11.2,351.3,1011.8,17.1,2,155.2,13.4,5,Clear,clear-day
23-12-2022,28,15.6,21.6,28,15.6,21.6,14.1,65.3,0,0,79.8,2,1012.1,15.8,2.4,193,16.8,7,Clear,wind
24-12-2022,29,15.6,22.1,28.8,15.6,22.1,15.1,67,0,0,13,6.5,1012.4,0.5,2.3,199.9,17.2,7,Clear,clear-day
25-12-2022,30,17.8,23.8,31.9,17.8,24.2,18.2,72.6,0,0,14.8,178.5,1013,1.7,2.2,196,17,7,Clear,clear-day
26-12-2022,31,20.9,25.2,32.4,20.9,25.7,20.1,75,0,0,13,215.4,1014.7,4.6,2.2,194.8,17,7,Clear,clear-day
27-12-2022,30,21.8,24.9,32,21.8,25.5,21,80.1,0.002,4.17,16.6,256.6,1013.7,33.4,2.2,193.1,16.8,7,Rain & Partially cloudy,rain
28-12-2022,27,18.3,22.7,27.7,18.3,22.7,18.1,76.6,0,0,14.8,9,1015.1,9.6,1.8,196.1,16.9,7,Clear,clear-day
29-12-2022,26,15,20,26,15,20,11.5,60.6,0,0,11.2,10.6,1017,17.5,2.5,203.3,17.6,7,Clear,clear-day
30-12-2022,26,14.9,20.2,26,14.9,20.2,13.6,67.4,0,0,9.4,334.7,1017.5,7.4,2.1,201.1,17.3,7,Clear,clear-day
31-12-2022,27,15.1,21.1,27.5,15.1,21.1,16,74.5,0,0,11.2,93.5,1016.4,1.6,1.7,201.8,17.3,7,Clear,clear-day
01-01-2023,26,18,21.3,26,18,21.3,17.3,78.6,0,0,11.2,58.9,1017.3,22.9,1.5,197.5,17.2,7,Partially cloudy,partly-cloudy-day
02-01-2023,26,17,20.9,26,17,20.9,15.9,74.7,0,0,11.2,25.4,1018.1,9.8,2,201.1,17.4,7,Clear,clear-day
03-01-2023,23,15.4,18.2,23,15.4,18.2,15.4,84.3,0,0,14.8,359.6,1018.4,20.4,1.4,206.4,17.9,8,Partially cloudy,partly-cloudy-day
04-01-2023,23,14.9,17.7,23,14.9,17.7,14.8,83.4,0,0,16.6,9.2,1018.4,22.9,1.7,207.1,18.1,8,Partially cloudy,partly-cloudy-day
05-01-2023,23,13,17.6,23,13,17.6,13.8,79.5,0,0,18.4,346.9,1019,11.2,1.9,202.5,17.5,7,Clear,clear-day
06-01-2023,24,12.4,17.8,24,12.4,17.8,12.8,73.9,0,0,16.6,335.7,1018.6,0,2,214.2,18.5,8,Clear,clear-day
07-01-2023,23,12.9,16.9,23,12.9,16.9,12.8,78.3,0,0,16.6,338.7,1016.5,0,1.8,210.6,18.4,8,Clear,clear-day
08-01-2023,25,13,18.2,25,13,18.2,13.6,76.5,0,0,13,357.7,1015.7,0,1.9,210.7,18.3,8,Clear,clear-day
09-01-2023,27,13.8,19.7,27.7,13.8,19.8,14.4,73.3,0,0,13,356.1,1016.7,0,2.1,210.3,18.2,8,Clear,clear-day
10-01-2023,28,14,20.2,27.1,14,20.1,11.1,59.4,0,0,14.8,344.3,1015.5,0,2.8,212.6,18.4,8,Clear,clear-day
11-01-2023,26,14.4,19.4,26,14.4,19.4,11.5,62.7,0,0,18.4,344.3,1013.8,0,2.5,216.8,18.7,8,Clear,clear-day
12-01-2023,28,13.4,19.7,27,13.4,19.6,11.6,63.2,0,0,11.2,325.3,1012.4,2.1,2.3,215,18.7,8,Clear,clear-day
13-01-2023,29,15.8,22.4,30.8,15.8,22.7,17.7,76,0,0,14.8,199.2,1012.5,16.9,2.1,206.3,17.7,8,Clear,clear-day
14-01-2023,29,20.2,24.1,31.4,20.2,24.5,20.3,80.2,0,0,13,207.6,1011.9,47.9,1.9,205.6,17.7,8,Partially cloudy,partly-cloudy-day
15-01-2023,27,19.2,22.5,28.2,19.2,22.6,18.4,78.8,0,0,11.2,33.6,1012.1,41.9,1.4,208.9,18.1,8,Partially cloudy,partly-cloudy-day
16-01-2023,24,17,20.2,24,17,20.2,14.8,72.4,0,0,18.4,17.2,1014.1,21.8,2.1,209.1,18.1,8,Partially cloudy,partly-cloudy-day
17-01-2023,24,16,19.4,24,16,19.4,14.4,73.8,0,0,18.4,39.8,1014.7,27.5,2,210.3,18.3,8,Partially cloudy,partly-cloudy-day
18-01-2023,24,16,20.1,24,16,20.1,14.5,70.7,0.012,4.17,13,40.1,1016.7,45.1,2.8,200.8,17.3,8,Rain & Partially cloudy,rain
19-01-2023,24,15.9,19.6,24,15.9,19.6,13.7,69.7,0,0,16.6,7.2,1017,46.5,1.9,215,18.4,8,Partially cloudy,partly-cloudy-day
20-01-2023,26,14,19.5,26,14,19.5,13,68.2,0,0,11.2,359.2,1016.1,8.3,2.1,219.6,19,8,Clear,clear-day
21-01-2023,28,14.6,21.1,28.3,14.6,21.2,14.6,68.2,0,0,9.4,3.7,1014.6,7.8,1.6,220.7,19.1,8,Clear,clear-day
22-01-2023,29,16,22.5,29.8,16,22.6,16.9,72.8,0,0,9.4,131.3,1014,2.2,1.6,217.5,18.7,8,Clear,clear-day
23-01-2023,31,17.6,23.9,33,17.6,24.3,18.7,73.7,0,0,7.6,302.6,1013,10.7,1.6,218.4,18.8,8,Clear,clear-day
24-01-2023,29,19.5,24.2,32,19.5,24.8,20.5,80.7,0,0,11.2,91.8,1013.3,15.2,1.5,218.1,18.8,8,Clear,clear-day
25-01-2023,31,19.7,25,33.7,19.7,25.8,20.2,76.4,0,0,9.4,203.1,1013,9.7,1.6,218.8,18.9,8,Clear,clear-day
26-01-2023,32,19,25.3,33.5,19,25.7,18.3,67.8,0,0,14.8,317.7,1012.4,3.1,2.2,217.3,18.6,8,Clear,clear-day
27-01-2023,30,20,25,31.9,20,25.4,19.1,71.4,0,0,18.4,349.3,1013,5.8,2.4,218.4,18.9,8,Clear,clear-day
28-01-2023,29,19.5,24,28.6,19.5,24,17.2,67.6,0,0,16.6,353.9,1012.7,1.5,2.4,222.3,19.5,8,Clear,clear-day
29-01-2023,28,17,22.1,27.6,17,22,13.5,61.2,0,0,16.6,355.6,1013.2,3.1,2.9,234.4,20.3,8,Clear,clear-day
30-01-2023,30,16.5,22.8,30.8,16.5,23,16.7,70.2,0,0,13,349.9,1014,4.1,2.8,233,20.1,8,Clear,clear-day
31-01-2023,28,19.5,23.9,29.2,19.5,24.1,18.2,71.6,0,0,11.2,327.4,1012.3,67.6,2,220.1,19,8,Partially cloudy,partly-cloudy-day
01-02-2023,29,19.9,24.2,29.5,19.9,24.3,16.7,63.7,0,0,22.3,342.2,1012.3,63.4,3,219.8,19.1,8,Partially cloudy,partly-cloudy-day
02-02-2023,26,16.8,21.1,26,16.8,21.1,13.2,62.5,0,0,22.3,345.2,1013.7,18.5,4.8,245.1,21,9,Clear,clear-day
03-02-2023,27,16,20.9,27.3,16,20.9,15,70.6,0,0,18.4,341.7,1013.2,13,2.5,245.3,21,9,Clear,clear-day
04-02-2023,28,15.7,22,27.8,15.7,22,14.2,64.6,0,0,20.5,323.4,1011.5,24.9,2.5,242.5,20.9,9,Partially cloudy,partly-cloudy-day
05-02-2023,30,16.3,23,29.2,16.3,22.9,14.2,60.8,0,0,11.2,312.7,1011.3,7.6,2.6,241.7,20.8,9,Clear,clear-day
06-02-2023,32,16.4,23.9,30.1,16.4,23.7,13.7,58.5,0,0,14.8,269.4,1011.1,1.1,3,240.5,20.8,8,Clear,clear-day
07-02-2023,33,20,25.2,31.6,20,25,16,63.5,0,0,16.6,213.8,1010.2,13.6,2.6,240,20.7,8,Clear,clear-day
08-02-2023,31,21.4,25.7,32.4,21.4,26.1,19.4,70.8,0,0,14.8,210.4,1010.6,24.4,2.7,240,20.6,8,Partially cloudy,partly-cloudy-day
09-02-2023,30,20.5,25,30.8,20.5,25.3,18.9,70.8,0,0,13,335.4,1011.8,7.3,2.3,241,20.8,9,Clear,clear-day
10-02-2023,31,17.9,24,29.5,17.9,23.8,14.8,60.3,0,0,11.2,324.3,1012.3,0.5,2.6,246,21.4,9,Clear,clear-day
11-02-2023,34,19.6,26.3,35.3,19.6,27,19.2,68.4,0,0,14.8,220.8,1011.1,19.4,2.7,246,21.2,9,Clear,clear-day
12-02-2023,32,23,27,31.6,23,26.9,17.4,59.9,0,0,20.5,315,1011.4,16.1,2.9,249.1,21.5,9,Clear,clear-day
13-02-2023,29,18.6,24.1,27.6,18.6,23.7,7.8,37.1,0,0,18.4,330.7,1013.2,1.3,3.8,259.5,22.5,9,Clear,clear-day
14-02-2023,29,16.5,22.3,27.6,16.5,22.1,9.3,46.4,0,0,13,334.4,1013.1,2.9,3.3,257.7,22.2,9,Clear,clear-day
15-02-2023,29,15,22.4,28,15,22.2,11.3,52.8,0,0,13,328.5,1011.4,0.8,3.1,255.8,22.1,9,Clear,clear-day
16-02-2023,30,17.2,23.5,29,17.2,23.3,13.8,57.1,0,0,11.2,41.7,1012.6,16.3,2.9,252.5,21.9,9,Clear,clear-day
17-02-2023,29,19.6,24.7,30.8,19.6,25.2,19.9,76,0,0,11.2,131,1013.6,41.7,2.6,192.3,16.6,9,Partially cloudy,partly-cloudy-day
18-02-2023,29,22.4,25.2,32,22.4,26,21.2,78.9,0.124,4.17,14.8,177,1013.5,58.2,2.2,178.3,15.4,8,Rain & Partially cloudy,rain
19-02-2023,31,21.5,25.6,34.6,21.5,26.9,21.6,79.4,0,0,13,199.9,1012.7,46.2,2.5,250.8,21.5,9,Partially cloudy,partly-cloudy-day
20-02-2023,32,22.3,27,37.9,22.3,28.5,21.9,75.7,0,0,18.4,177.7,1011.5,42.4,2.8,253.9,21.9,9,Partially cloudy,partly-cloudy-day
21-02-2023,34,24.1,28.1,38.1,24.1,29.7,22.4,73.6,0,0,14.8,200.5,1011.5,46.1,2.9,255.3,22.1,9,Partially cloudy,partly-cloudy-day
22-02-2023,34,23.9,28.2,40.6,23.9,30.3,22.9,75,0,0,25.9,185.6,1010.3,33.7,2.8,260.1,22.4,9,Partially cloudy,partly-cloudy-day
23-02-2023,35,23.6,28.6,36.2,23.6,29.5,20.6,66.1,0,0,18.4,182.8,1010.9,35.9,3.1,264.6,22.8,9,Partially cloudy,partly-cloudy-day
24-02-2023,34,24.8,28.5,39.4,24.8,31.2,23.3,74.7,0,0,14.8,204.9,1012.3,40.7,2.7,259.7,22.4,9,Partially cloudy,partly-cloudy-day
25-02-2023,34,24.6,28.4,38.1,24.6,30.4,21.8,69.7,0,0,11.2,326.5,1014.9,42.4,2.5,263.3,22.8,9,Partially cloudy,partly-cloudy-day
26-02-2023,34,23,28,35.8,23,29.4,20.5,65.7,0,0,13,170.6,1016,23.5,2.7,270,23.2,9,Partially cloudy,partly-cloudy-day
27-02-2023,33,23,28.1,37,23,30,21.5,68.8,0,0,13,234.1,1015.6,30,2.6,265.3,23,9,Partially cloudy,partly-cloudy-day
28-02-2023,35,24.5,28.8,34.1,24.5,28.8,17.7,56.4,0,0,11.2,350.3,1016,12.4,3,267.7,23.1,9,Clear,clear-day
01-03-2023,35,23.7,28.8,37.7,23.7,30.7,21.5,67,0,0,11.2,157.3,1016.2,13.5,2.9,273,23.5,9,Clear,clear-day
02-03-2023,36,24.4,29.6,37.4,24.4,30.6,19.9,59.6,0,0,13,307.6,1015.7,8.4,3,272.2,23.4,9,Clear,clear-day
03-03-2023,36,24,29.9,35.4,24,29.6,15.8,47.2,0,0,16.6,322.7,1015.7,0.8,3.4,279.3,24.3,9,Clear,clear-day
04-03-2023,36,23.5,30,35.8,23.5,30,15.8,44,0,0,14.8,307,1015.3,0.5,3.5,280.3,24.3,9,Clear,clear-day
05-03-2023,36,22.7,29.8,35.8,22.7,30.2,16.7,46.8,0,0,14.8,320.3,1014.6,2.2,3.4,282.4,24.3,10,Clear,clear-day
06-03-2023,35,23.7,29.8,34,23.7,29.7,15.4,43.7,0,0,13,303.5,1013.7,1.3,3.6,279,24.2,9,Clear,clear-day
07-03-2023,36,23.3,29.5,34.3,23.3,29.1,14.6,43.3,0,0,18.4,4.2,1014.1,23.7,3.7,281.7,24.2,10,Partially cloudy,partly-cloudy-day
08-03-2023,34,23,28.5,33.3,23,28.2,15.2,46.7,0,0,13,10.4,1014.8,45.4,3.5,237.5,20.6,8,Partially cloudy,partly-cloudy-day
09-03-2023,34,22.9,27.8,34.1,22.9,28.2,17.1,53.7,0,0,14.8,19.5,1014,43.9,3.4,271.6,23.5,9,Partially cloudy,partly-cloudy-day
10-03-2023,32,24,27.9,33.7,24,28.8,19.5,61.3,0,0,9.4,80,1013.3,75.4,3,225.5,19.3,9,Partially cloudy,partly-cloudy-day
11-03-2023,32,23,27,33.5,23,27.5,17.9,58.6,0,0,18.4,20.7,1013.5,67.7,3.3,253.5,21.8,9,Partially cloudy,partly-cloudy-day
12-03-2023,34,21,27.9,35.1,21,28.4,18.3,58.9,0,0,11.2,2.3,1012.5,21.4,3.4,286,24.6,10,Partially cloudy,partly-cloudy-day
13-03-2023,35,23,29.1,38.5,23,30.5,19.5,57.9,0,0,11.2,354,1011,4.2,3.2,291,25.1,10,Clear,clear-day
14-03-2023,34,24,28.7,36.5,24,30,19.8,60.2,0,0,25.9,187.5,1008.9,37.3,3.2,276,23.9,9,Partially cloudy,partly-cloudy-day
15-03-2023,34,24.2,28.7,37.3,24.2,30.2,20.7,63.2,0,0,20.5,202.9,1008.4,55.3,4.1,289.3,25,10,Partially cloudy,partly-cloudy-day
16-03-2023,32,21.3,28.1,36.8,21.3,30.6,22.9,74.2,0.06,4.17,22.3,194.5,1010.8,61.3,2.9,245.5,21.3,9,Rain & Partially cloudy,rain
17-03-2023,27,21,24.4,29.6,21,24.7,21.7,85.3,7.472,12.5,11.2,61.6,1011.8,82.1,2.3,218.9,18.8,9,Rain & Partially cloudy,rain
18-03-2023,29,22,25.5,32.7,22,26.6,22.4,83.5,0.507,8.33,16.6,136.6,1010.5,82.6,1.8,214.8,18.5,9,Rain & Partially cloudy,rain
19-03-2023,27,21,22.8,29.2,21,22.9,20.6,87.2,4.199,16.67,16.6,134.1,1009,87.1,2.6,72.5,6.3,5,Rain & Partially cloudy,rain
20-03-2023,28,21.1,24.1,29.7,21.1,24.5,20.4,80.3,4.002,8.33,22.3,170.1,1007.7,60.8,3.2,254.2,22.1,10,Rain & Partially cloudy,rain
21-03-2023,31,20,24.4,35.5,20,25.2,20.6,80.3,9.448,12.5,14.8,232.4,1008.4,53.7,3.5,221.3,19.2,9,Rain & Partially cloudy,rain
22-03-2023,31,21,25.9,35.5,21,27.1,21,75.7,0.005,4.17,11.2,183.2,1007.9,44.6,3.4,229.8,19.8,10,Rain & Partially cloudy,rain
23-03-2023,32,23.6,27.1,39.1,23.6,28.7,22.3,76.5,0,0,11.2,168.2,1007.8,41.1,3.6,294,25.5,10,Partially cloudy,partly-cloudy-day
24-03-2023,33,23,28.2,37,23,30.3,22.1,71.8,0,0,14.8,182.3,1008.9,34.9,3.5,223.8,19.3,10,Partially cloudy,partly-cloudy-day
25-03-2023,34,26.4,29.7,40.6,26.4,34.4,24.3,74.2,0,0,18.4,201.2,1009.6,48.3,3.6,267.3,23.2,10,Partially cloudy,partly-cloudy-day
